poi_id,poi_category,lat_pos,lon_pos
76402,school,-122.88944,38.72028
76403,school,-122.88944,38.72056
76404,school,-122.89111,41.63083
76405,school,-122.89389,41.45833
76406,school,-122.89417,38.24778
76407,school,-122.89611,38.44083
76408,school,-122.89778,41.46111
76409,school,-122.90028,38.19278
76410,school,-122.90083,39.165
76411,school,-122.90306,38.24528
76412,school,-122.90306,39.12111
76413,school,-122.90333,38.59556
76414,school,-122.90361,39.16556
76415,school,-122.905,38.24361
76416,school,-122.90528,40.59389
76417,school,-122.91333,39.04667
76418,school,-122.91333,39.04694
76419,school,-122.91361,39.06
76420,school,-122.91389,39.05
76421,school,-122.91444,39.04639
76422,school,-122.915,39.04472
76423,school,-122.91528,39.05389
76424,school,-122.91583,38.40028
76425,school,-122.91611,39.06
76426,school,-122.9175,39.06083
76427,school,-122.92,38.14667
76428,school,-122.92778,38.71083
76429,school,-122.92917,38.42639
76430,school,-122.93528,40.73333
76431,school,-122.93722,38.35583
76432,school,-122.94278,40.65361
76433,school,-122.94528,40.73972
76434,school,-122.94889,38.41028
76435,school,-122.94972,38.30167
76436,school,-122.95139,38.47611
76437,school,-122.9525,41.63167
76438,school,-122.95444,38.50694
76439,school,-122.955,41.57722
76440,school,-122.95667,41.5575
76441,school,-122.96583,38.24667
76442,school,-122.96667,38.76
76443,school,-122.96694,38.38
76444,school,-122.9675,39.09778
76445,school,-122.96806,41.82194
76446,school,-122.97056,38.34583
76447,school,-122.97417,41.60056
76448,school,-122.9825,38.41028
76449,school,-122.98833,39.15917
76450,school,-122.99417,37.99972
76451,school,-122.99417,39.12667
76452,school,-122.99528,38.51056
76453,school,-122.99917,38.34111
76454,school,-123.00528,41.83722
76455,school,-123.01056,38.46083
76456,school,-123.01806,38.80222
76457,school,-123.01944,38.80778
76458,school,-123.02139,38.81083
76459,school,-123.02361,38.81278
76460,school,-123.03528,38.97278
76461,school,-123.04417,38.32333
76462,school,-123.04694,38.37194
76463,school,-123.05556,40.72778
76464,school,-123.06861,40.38083
76465,school,-123.06944,38.50889
76466,school,-123.07028,38.3175
76467,school,-123.08333,38.4325
76468,school,-123.08667,41.10722
76469,school,-123.09083,38.53917
76470,school,-123.09333,38.39722
76471,school,-123.09333,38.39722
76472,school,-123.10333,39.32167
76473,school,-123.10417,39.32139
76474,school,-123.11222,38.57639
76475,school,-123.11472,38.45083
76476,school,-123.11667,41.2675
76477,school,-123.1175,38.96778
76478,school,-123.13972,41.30139
76479,school,-123.16389,39.12972
76480,school,-123.16972,40.55167
76481,school,-123.17778,41.31972
76482,school,-123.18361,39.20028
76483,school,-123.18556,40.55333
76484,school,-123.19222,41.84222
76485,school,-123.1925,39.14944
76486,school,-123.20056,38.54444
76487,school,-123.20333,41.84528
76488,school,-123.20472,39.23389
76489,school,-123.20861,39.13889
76490,school,-123.20917,39.14722
76491,school,-123.21,39.14167
76492,school,-123.21028,39.14667
76493,school,-123.21056,39.26667
76494,school,-123.21111,39.13361
76495,school,-123.21472,39.1625
76496,school,-123.21556,39.15583
76497,school,-123.21778,39.18667
76498,school,-123.22583,39.26222
76499,school,-123.24778,39.81361
76500,school,-123.255,39.79306
76501,school,-123.2575,39.79472
76502,school,-123.25806,40.73583
76503,school,-123.26333,38.55722
76504,school,-123.27028,38.61528
76505,school,-123.27194,39.465
76506,school,-123.27778,39.13167
76507,school,-123.28694,41.86917
76508,school,-123.29389,38.54917
76509,school,-123.29806,38.54833
76510,school,-123.31889,38.59139
76511,school,-123.32639,41.25944
76512,school,-123.33278,40.07556
76513,school,-123.35083,39.41278
76514,school,-123.35222,39.40083
76515,school,-123.35389,39.41361
76516,school,-123.35444,39.41028
76517,school,-123.35472,39.41722
76518,school,-123.35806,39.4
76519,school,-123.35889,38.71917
76520,school,-123.36,39.41222
76521,school,-123.365,38.71722
76522,school,-123.36611,39.99556
76523,school,-123.37333,39.01222
76524,school,-123.37694,41.79528
76525,school,-123.37889,41.79222
76526,school,-123.38278,39.02972
76527,school,-123.38472,39.02917
76528,school,-123.39806,40.13611
76529,school,-123.40194,41.86528
76530,school,-123.405,40.0175
76531,school,-123.4175,40.2725
76532,school,-123.41917,40.11222
76533,school,-123.42111,39.05444
76534,school,-123.44778,40.61778
76535,school,-123.46333,39.23056
76536,school,-123.46694,40.18861
76537,school,-123.47833,40.80917
76538,school,-123.4825,39.68583
76539,school,-123.48611,39.68833
76540,school,-123.48722,40.83361
76541,school,-123.48833,41.38139
76542,school,-123.49444,41.46972
76543,school,-123.49528,40.13917
76544,school,-123.49528,41.3925
76545,school,-123.50472,39.23
76546,school,-123.51194,39.81278
76547,school,-123.51861,39.07694
76548,school,-123.52722,40.45528
76549,school,-123.52722,40.45694
76550,school,-123.52722,41.52417
76551,school,-123.54167,41.30167
76552,school,-123.56028,38.7925
76553,school,-123.59417,39.26528
76554,school,-123.60861,40.17361
76555,school,-123.61917,39.13
76556,school,-123.62167,40.24167
76557,school,-123.63222,39.65667
76558,school,-123.65139,38.86917
76559,school,-123.67444,41.04917
76560,school,-123.67528,41.05028
76561,school,-123.68306,39.05222
76562,school,-123.68639,38.96833
76563,school,-123.69167,38.9125
76564,school,-123.69556,41.19
76565,school,-123.69806,38.91472
76566,school,-123.71306,39.26389
76567,school,-123.71556,39.86472
76568,school,-123.71556,39.865
76569,school,-123.71806,39.135
76570,school,-123.7325,40.48222
76571,school,-123.74167,39.20056
76572,school,-123.75361,41.21056
76573,school,-123.75528,40.60417
76574,school,-123.76583,40.42722
76575,school,-123.78667,39.43778
76576,school,-123.78778,39.43694
76577,school,-123.79361,39.4375
76578,school,-123.79444,40.47167
76579,school,-123.79556,41.27694
76580,school,-123.79639,39.44722
76581,school,-123.79694,39.47278
76582,school,-123.79722,39.43944
76583,school,-123.80111,39.30833
76584,school,-123.80222,40.28972
76585,school,-123.81889,40.23778
76586,school,-123.81944,40.9125
76587,school,-123.82167,40.23694
76588,school,-123.82306,40.11917
76589,school,-123.82361,40.23417
76590,school,-123.84944,41.34278
76591,school,-123.85833,40.87778
76592,school,-123.86111,40.22778
76593,school,-123.86472,41.35056
76594,school,-123.86583,41.02083
76595,school,-123.86889,40.76056
76596,school,-123.87556,41.04333
76597,school,-123.88472,40.81306
76598,school,-123.90722,40.64361
76599,school,-123.92278,40.32028
76600,school,-123.92361,40.40778
76601,school,-123.93611,40.01917
76602,school,-123.94361,40.72639
76603,school,-123.95417,41.21917
76604,school,-123.96194,41.84667
76605,school,-123.96972,40.435
76606,school,-123.99028,40.88528
76607,school,-123.99528,41.52306
76608,school,-123.99667,40.76583
76609,school,-124.00417,40.87194
76610,school,-124.00639,40.89778
76611,school,-124.02583,40.84694
76612,school,-124.03194,40.95667
76613,school,-124.04028,40.90361
76614,school,-124.04139,40.53806
76615,school,-124.05139,41.55639
76616,school,-124.05417,41.55417
76617,school,-124.05722,41.28694
76618,school,-124.06028,40.76083
76619,school,-124.06222,40.84278
76620,school,-124.06639,40.84694
76621,school,-124.06667,40.85694
76622,school,-124.07139,40.835
76623,school,-124.07583,40.87722
76624,school,-124.08083,40.78611
76625,school,-124.08361,41.79528
76626,school,-124.08417,40.88222
76627,school,-124.08667,40.87528
76628,school,-124.0875,40.87694
76629,school,-124.09167,40.89528
76630,school,-124.09222,40.54917
76631,school,-124.0925,40.89361
76632,school,-124.09528,40.97778
76633,school,-124.0975,40.8775
76634,school,-124.09778,40.94667
76635,school,-124.09889,40.87972
76636,school,-124.09972,40.48222
76637,school,-124.10028,40.93472
76638,school,-124.10194,40.50167
76639,school,-124.10333,40.50167
76640,school,-124.10722,40.97333
76641,school,-124.10778,40.95528
76642,school,-124.10833,40.87972
76643,school,-124.10833,40.95028
76644,school,-124.10889,40.91583
76645,school,-124.115,40.76889
76646,school,-124.12611,40.78389
76647,school,-124.13,41.1575
76648,school,-124.13028,40.58139
76649,school,-124.13056,40.79444
76650,school,-124.13528,40.56889
76651,school,-124.13722,40.765
76652,school,-124.13972,41.80306
76653,school,-124.14028,40.5775
76654,school,-124.14083,40.69389
76655,school,-124.14139,40.77861
76656,school,-124.1425,40.76639
76657,school,-124.1425,41.06056
76658,school,-124.14361,40.58944
76659,school,-124.145,41.90417
76660,school,-124.14528,40.78889
76661,school,-124.14583,41.05889
76662,school,-124.14667,40.58861
76663,school,-124.14806,40.52
76664,school,-124.14806,41.87
76665,school,-124.14833,40.80167
76666,school,-124.15111,41.92722
76667,school,-124.15222,40.59556
76668,school,-124.15278,41.80972
76669,school,-124.15444,41.12306
76670,school,-124.15583,40.7825
76671,school,-124.15694,40.79
76672,school,-124.15722,40.78972
76673,school,-124.1575,40.58028
76674,school,-124.15833,40.78833
76675,school,-124.16056,40.77111
76676,school,-124.1625,40.52861
76677,school,-124.16389,41.82306
76678,school,-124.16528,40.25194
76679,school,-124.16667,40.78389
76680,school,-124.1675,40.84583
76681,school,-124.16833,40.78333
76682,school,-124.16833,40.7975
76683,school,-124.16972,40.56222
76684,school,-124.17028,40.73
76685,school,-124.17194,40.78111
76686,school,-124.1775,40.77694
76687,school,-124.17806,40.77444
76688,school,-124.18194,40.82222
76689,school,-124.18667,40.58333
76690,school,-124.18778,40.63528
76691,school,-124.19306,41.78528
76692,school,-124.19583,40.67389
76693,school,-124.19694,40.74472
76694,school,-124.19722,40.69833
76695,school,-124.19833,40.78639
76696,school,-124.2025,41.75639
76697,school,-124.205,41.75556
76698,school,-124.20639,40.735
76699,school,-124.20833,41.76972
76700,school,-124.20889,41.76694
76701,school,-124.21528,40.59167
76702,school,-124.21722,40.64389
76703,school,-124.21889,40.56972
76704,school,-124.23,40.59972
76705,school,-124.23472,40.545
76706,school,-124.25361,40.68722
76707,school,-124.25889,40.58528
76708,school,-124.26333,40.50028
76709,school,-124.26667,40.57778
76710,school,-124.2725,40.61417
76711,school,-124.2775,40.54
76712,school,-124.2825,40.64333
76713,school,-124.28361,40.32194
76714,school,-124.32111,40.58111
76715,sea,-123.84361,39.31056
76716,slope,-116.41778,32.98028
76717,slope,-116.93444,33.62306
76718,slope,-117.31611,33.48722
76719,slope,-118.60972,37.48944
76720,slope,-118.68556,35.96639
76721,slope,-119.16694,34.56806
76722,slope,-119.43139,34.98583
76723,slope,-119.43972,38.08972
76724,slope,-119.57194,37.36778
76725,slope,-119.61194,37.735
76726,slope,-119.66972,37.71056
76727,slope,-119.97583,35.92444
76728,slope,-120.09611,41.10889
76729,slope,-120.12306,35.63333
76730,slope,-120.27694,37.81778
76731,slope,-120.27694,37.82389
76732,slope,-120.29361,37.79972
76733,slope,-120.62083,41.49722
76734,slope,-121.06611,39.30722
76735,slope,-121.11583,39.98694
76736,slope,-121.81778,41.08778
76737,slope,-121.84083,41.01111
76738,slope,-121.84306,40.94917
76739,slope,-122.06972,37.19778
76740,slope,-122.10556,38.65333
76741,slope,-122.10667,38.74639
76742,slope,-122.51861,40.99222
76743,slope,-122.51917,37.57444
76744,slope,-122.52861,38.98778
76745,slope,-122.66194,40.83889
76746,slope,-122.99444,38.59667
76747,slope,-123.01083,39.42111
76748,slope,-123.04778,38.9125
76749,slope,-123.10111,38.60583
76750,slope,-123.17472,41.96167
76751,slope,-123.30167,39.7275
76752,slope,-123.31639,40.20083
76753,slope,-123.45861,40.79472
76754,slope,-123.46889,38.98333
76755,slope,-123.52972,40.32167
76756,slope,-123.57222,40.72444
76757,slope,-123.73306,39.15611
76758,slope,-123.77222,41.6625
76759,slope,-123.86833,40.47889
76760,slope,-123.98611,40.35389
76762,spring,-114.14472,34.26361
76763,spring,-114.26889,34.37
76764,spring,-114.5425,34.57611
76765,spring,-114.68806,33.02111
76766,spring,-114.72389,34.9375
76767,spring,-114.74611,33.19389
76768,spring,-114.76778,34.8975
76769,spring,-114.77444,34.31389
76770,spring,-114.7875,34.2075
76771,spring,-114.80944,34.81778
76772,spring,-114.81222,34.395
76773,spring,-114.84583,34.43278
76774,spring,-114.84722,33.11306
76775,spring,-114.85583,33.41111
76776,spring,-114.90639,33.73306
76777,spring,-114.95389,33.94611
76778,spring,-114.99667,35.11139
76779,spring,-115.04472,35.32
76780,spring,-115.09806,34.48139
76781,spring,-115.10222,34.75333
76782,spring,-115.10528,35.36
76783,spring,-115.11444,34.51806
76784,spring,-115.11667,35.37917
76785,spring,-115.12639,35.3725
76786,spring,-115.12694,34.54528
76787,spring,-115.13083,35.35361
76788,spring,-115.13667,35.36528
76789,spring,-115.14472,35.37472
76790,spring,-115.14694,35.05556
76791,spring,-115.16028,34.70111
76792,spring,-115.16194,34.61222
76793,spring,-115.1625,35.39917
76794,spring,-115.16667,34.55889
76795,spring,-115.17583,34.52806
76796,spring,-115.18056,34.56528
76797,spring,-115.18056,34.58528
76798,spring,-115.18167,34.56556
76799,spring,-115.19917,35.36194
76800,spring,-115.20889,34.56028
76801,spring,-115.20917,34.46306
76802,spring,-115.21111,33.47639
76803,spring,-115.21417,35.05917
76804,spring,-115.21583,35.34583
76805,spring,-115.22583,33.44306
76806,spring,-115.23472,35.3225
76807,spring,-115.25361,33.2525
76808,spring,-115.25778,35.26306
76809,spring,-115.27278,35.31722
76810,spring,-115.28944,35.26694
76811,spring,-115.32472,33.62611
76812,spring,-115.33083,35.1525
76813,spring,-115.3425,34.95639
76814,spring,-115.34278,34.75306
76815,spring,-115.36806,35.27167
76816,spring,-115.37417,35.22278
76817,spring,-115.37694,34.76972
76818,spring,-115.385,35.215
76819,spring,-115.39361,35.27361
76820,spring,-115.39944,34.99528
76821,spring,-115.40306,35.22611
76822,spring,-115.40528,34.68611
76823,spring,-115.41028,35.21306
76824,spring,-115.41306,35.07667
76825,spring,-115.42861,35.19528
76826,spring,-115.44833,34.99806
76827,spring,-115.45111,35.10778
76828,spring,-115.45694,35.20556
76829,spring,-115.45806,34.99556
76830,spring,-115.46028,35.41139
76831,spring,-115.46667,35.10861
76832,spring,-115.46889,35.12306
76833,spring,-115.47222,35.12083
76834,spring,-115.47639,35.09417
76835,spring,-115.47889,35.45583
76836,spring,-115.48389,35.095
76837,spring,-115.495,35.03444
76838,spring,-115.50167,35.06694
76839,spring,-115.50833,35.455
76840,spring,-115.52,33.82444
76841,spring,-115.52167,34.92333
76842,spring,-115.52194,34.9425
76843,spring,-115.52306,35.45417
76844,spring,-115.52722,35.45611
76845,spring,-115.52833,35.54056
76846,spring,-115.52944,35.55778
76847,spring,-115.53167,35.50194
76848,spring,-115.53194,35.00417
76849,spring,-115.53278,34.88139
76850,spring,-115.53361,35.29861
76851,spring,-115.53417,35.54472
76852,spring,-115.53444,34.91694
76853,spring,-115.54278,35.03833
76854,spring,-115.54889,35.26556
76855,spring,-115.55028,35.55972
76856,spring,-115.55083,34.90806
76857,spring,-115.55389,33.71722
76858,spring,-115.55389,35.27944
76859,spring,-115.56528,34.8375
76860,spring,-115.57083,34.97167
76861,spring,-115.58639,33.89222
76862,spring,-115.59028,34.77333
76863,spring,-115.59722,33.72861
76864,spring,-115.60028,34.84806
76865,spring,-115.61083,35.28556
76866,spring,-115.63028,35.51806
76867,spring,-115.63194,34.80917
76868,spring,-115.63556,34.79417
76869,spring,-115.63806,33.37417
76870,spring,-115.64917,35.16889
76871,spring,-115.65278,33.545
76872,spring,-115.66222,34.83667
76873,spring,-115.67056,35.17278
76874,spring,-115.67111,34.84722
76875,spring,-115.67222,34.80556
76876,spring,-115.68,33.54667
76877,spring,-115.685,33.42556
76878,spring,-115.68667,34.76778
76879,spring,-115.74306,34.7725
76880,spring,-115.74472,33.71028
76881,spring,-115.76111,33.71111
76882,spring,-115.79,33.48806
76883,spring,-115.79722,35.23806
76884,spring,-115.80833,33.74222
76885,spring,-115.80889,33.73639
76886,spring,-115.81,33.73333
76887,spring,-115.81583,35.31861
76888,spring,-115.82028,35.23222
76889,spring,-115.82639,33.50889
76890,spring,-115.82833,33.86
76891,spring,-115.83667,35.48167
76892,spring,-115.86194,35.31528
76893,spring,-115.86417,35.44167
76894,spring,-115.88722,35.77278
76895,spring,-115.89194,35.38306
76896,spring,-115.90583,33.58361
76897,spring,-115.92278,33.58417
76898,spring,-115.93111,35.78361
76899,spring,-115.96056,35.79417
76900,spring,-115.96417,35.62111
76901,spring,-115.97444,33.18806
76902,spring,-116.02611,33.28111
76903,spring,-116.03556,33.4075
76904,spring,-116.04,35.1275
76905,spring,-116.05167,35.71306
76906,spring,-116.05528,35.81667
76907,spring,-116.05639,34.91917
76908,spring,-116.06083,34.04417
76909,spring,-116.07417,35.21333
76910,spring,-116.10083,33.16667
76911,spring,-116.10278,35.13611
76912,spring,-116.10389,34.10556
76913,spring,-116.10472,32.67472
76914,spring,-116.105,33.24889
76915,spring,-116.10972,33.255
76916,spring,-116.14278,32.71417
76917,spring,-116.15444,36.02222
76918,spring,-116.15722,35.87778
76919,spring,-116.15833,34.08556
76920,spring,-116.16667,34.09028
76921,spring,-116.17417,33.33472
76922,spring,-116.18111,32.66083
76923,spring,-116.18278,32.66417
76924,spring,-116.18472,35.805
76925,spring,-116.18556,32.65028
76926,spring,-116.18917,33.35278
76927,spring,-116.18917,35.94778
76928,spring,-116.19833,35.01028
76929,spring,-116.21694,32.92
76930,spring,-116.21861,32.66417
76931,spring,-116.22083,34.29806
76932,spring,-116.23139,35.87278
76933,spring,-116.23167,32.71222
76934,spring,-116.2325,32.86417
76935,spring,-116.23639,32.72472
76936,spring,-116.23667,33.96028
76937,spring,-116.2375,33.05
76938,spring,-116.24306,32.64667
76939,spring,-116.25417,35.51556
76940,spring,-116.25667,34.0375
76941,spring,-116.26917,33.22639
76942,spring,-116.27278,35.98028
76943,spring,-116.27472,35.63472
76944,spring,-116.28917,34.01694
76945,spring,-116.30167,32.94972
76946,spring,-116.3025,32.955
76947,spring,-116.30722,34.11639
76948,spring,-116.335,33.53167
76949,spring,-116.33778,33.06778
76950,spring,-116.36,35.58944
76951,spring,-116.37778,33.46056
76952,spring,-116.38472,33.56694
76953,spring,-116.38556,35.59167
76954,spring,-116.38667,33.4225
76955,spring,-116.39528,34.05639
76956,spring,-116.40083,35.56
76957,spring,-116.40694,35.9
76958,spring,-116.41167,33.21222
76959,spring,-116.41889,35.93167
76960,spring,-116.42278,35.68167
76961,spring,-116.42389,33.20667
76962,spring,-116.42389,33.61833
76963,spring,-116.42806,33.53056
76964,spring,-116.43083,35.54
76965,spring,-116.4325,35.22722
76966,spring,-116.43361,33.20194
76967,spring,-116.43556,33.72472
76968,spring,-116.44,33.37306
76969,spring,-116.44083,33.53611
76970,spring,-116.44167,33.50139
76971,spring,-116.44306,36.03583
76972,spring,-116.44861,33.53944
76973,spring,-116.44889,34.00722
76974,spring,-116.44917,35.94833
76975,spring,-116.45056,32.7525
76976,spring,-116.45333,32.905
76977,spring,-116.45556,34.02722
76978,spring,-116.45611,34.06639
76979,spring,-116.45944,33.21472
76980,spring,-116.46028,33.19472
76981,spring,-116.46111,33.21361
76982,spring,-116.46167,33.21528
76983,spring,-116.46167,33.21583
76984,spring,-116.46278,33.2175
76985,spring,-116.46333,33.13472
76986,spring,-116.46389,33.22583
76987,spring,-116.46472,33.21028
76988,spring,-116.46556,33.54056
76989,spring,-116.46583,33.20472
76990,spring,-116.46833,35.5875
76991,spring,-116.47056,33.62361
76992,spring,-116.47583,32.98722
76993,spring,-116.47722,33.21611
76994,spring,-116.48,33.17278
76995,spring,-116.48056,33.21611
76996,spring,-116.48194,33.65
76997,spring,-116.48222,33.53917
76998,spring,-116.48417,33.15611
76999,spring,-116.48556,32.99389
77000,spring,-116.49111,32.77139
77001,spring,-116.50556,33.16278
77002,spring,-116.50861,33.56667
77003,spring,-116.51444,34.14444
77004,spring,-116.51611,33.1775
77005,spring,-116.51611,33.66694
77006,spring,-116.51917,33.42111
77007,spring,-116.52056,33.66972
77008,spring,-116.52167,33.58306
77009,spring,-116.52333,33.17583
77010,spring,-116.52444,35.93333
77011,spring,-116.52667,33.18861
77012,spring,-116.5275,33.22778
77013,spring,-116.5325,32.90167
77014,spring,-116.54,33.27389
77015,spring,-116.5425,33.22639
77016,spring,-116.54278,33.6525
77017,spring,-116.54389,33.82333
77018,spring,-116.54583,32.91583
77019,spring,-116.54861,33.26139
77020,spring,-116.54889,34.09333
77021,spring,-116.55028,33.20333
77022,spring,-116.55028,33.26028
77023,spring,-116.55222,33.545
77024,spring,-116.55389,34.25694
77025,spring,-116.555,33.6225
77026,spring,-116.55528,33.16417
77027,spring,-116.55528,33.69222
77028,spring,-116.55583,33.58944
77029,spring,-116.55778,33.72056
77030,spring,-116.55778,33.72056
77031,spring,-116.55861,33.63556
77032,spring,-116.56222,33.35833
77033,spring,-116.56361,33.28778
77034,spring,-116.56444,32.94222
77035,spring,-116.56528,33.62222
77036,spring,-116.56833,33.67028
77037,spring,-116.57722,33.67667
77038,spring,-116.57806,32.92583
77039,spring,-116.58028,33.66972
77040,spring,-116.58028,33.68556
77041,spring,-116.58056,33.67639
77042,spring,-116.58083,35.47528
77043,spring,-116.58194,34.20444
77044,spring,-116.58583,33.13
77045,spring,-116.58583,35.95333
77046,spring,-116.58639,33.21556
77047,spring,-116.58667,33.14278
77048,spring,-116.58861,34.93556
77049,spring,-116.59194,33.66694
77050,spring,-116.59194,33.71167
77051,spring,-116.59583,33.13361
77052,spring,-116.59639,33.45889
77053,spring,-116.5975,35.4675
77054,spring,-116.59806,33.6075
77055,spring,-116.59833,33.69111
77056,spring,-116.59917,32.95556
77057,spring,-116.59944,32.95944
77058,spring,-116.60139,34.07889
77059,spring,-116.60306,32.96778
77060,spring,-116.60361,33.52111
77061,spring,-116.60528,33.53194
77062,spring,-116.60583,33.67056
77063,spring,-116.60583,34.7325
77064,spring,-116.60639,32.95611
77065,spring,-116.60972,33.52528
77066,spring,-116.61,33.70083
77067,spring,-116.61806,32.73528
77068,spring,-116.61944,33.71972
77069,spring,-116.62,33.76028
77070,spring,-116.6225,33.66194
77071,spring,-116.62306,36.15194
77072,spring,-116.62417,32.80333
77073,spring,-116.63028,33.28417
77074,spring,-116.63083,32.99639
77075,spring,-116.63333,34.33417
77076,spring,-116.63639,32.94361
77077,spring,-116.63694,35.54583
77078,spring,-116.6375,35.97306
77079,spring,-116.63778,33.70556
77080,spring,-116.64222,33.72
77081,spring,-116.64222,35.23
77082,spring,-116.64722,35.97139
77083,spring,-116.64778,32.8425
77084,spring,-116.64778,35.63944
77085,spring,-116.65278,34.18333
77086,spring,-116.65556,34.25583
77087,spring,-116.65833,33.61306
77088,spring,-116.65833,34.25806
77089,spring,-116.66139,32.98444
77090,spring,-116.665,33.62139
77091,spring,-116.67278,34.27167
77092,spring,-116.67556,33.77417
77093,spring,-116.67583,34.82611
77094,spring,-116.67833,33.77667
77095,spring,-116.67944,33.77139
77096,spring,-116.68,34.10389
77097,spring,-116.68722,36.04944
77098,spring,-116.68833,33.78556
77099,spring,-116.68917,33.79861
77100,spring,-116.69083,34.33806
77101,spring,-116.69444,33.42889
77102,spring,-116.69583,33.395
77103,spring,-116.6975,34.18944
77104,spring,-116.69778,33.73583
77105,spring,-116.69833,33.64833
77106,spring,-116.7,34.73944
77107,spring,-116.70083,33.80139
77108,spring,-116.70278,33.72889
77109,spring,-116.70333,34.33417
77110,spring,-116.70417,33.72556
77111,spring,-116.70667,34.22472
77112,spring,-116.70778,36.29444
77113,spring,-116.70806,34.39278
77114,spring,-116.70833,33.43417
77115,spring,-116.70944,33.65556
77116,spring,-116.71139,33.68722
77117,spring,-116.7125,32.93861
77118,spring,-116.71278,35.52611
77119,spring,-116.71472,36.38083
77120,spring,-116.71694,34.23667
77121,spring,-116.71972,34.40583
77122,spring,-116.72222,32.7625
77123,spring,-116.72556,32.67944
77124,spring,-116.72917,34.20528
77125,spring,-116.73,33.9
77126,spring,-116.73806,33.45417
77127,spring,-116.73806,33.68333
77128,spring,-116.73917,33.405
77129,spring,-116.73944,34.21444
77130,spring,-116.74444,33.89611
77131,spring,-116.74917,35.10194
77132,spring,-116.75056,33.825
77133,spring,-116.75139,34.27194
77134,spring,-116.75722,35.15444
77135,spring,-116.76111,33.65889
77136,spring,-116.76306,34.01278
77137,spring,-116.76333,33.595
77138,spring,-116.76722,34.20194
77139,spring,-116.76778,32.59194
77140,spring,-116.76806,32.58944
77141,spring,-116.77083,32.60667
77142,spring,-116.77111,34.33528
77143,spring,-116.7725,33.45472
77144,spring,-116.7725,34.28417
77145,spring,-116.78194,34.22389
77146,spring,-116.78472,33.74194
77147,spring,-116.7875,34.21083
77148,spring,-116.78889,33.81944
77149,spring,-116.79,34.02778
77150,spring,-116.79278,34.28833
77151,spring,-116.79472,34.29528
77152,spring,-116.79472,34.31167
77153,spring,-116.79972,33.76472
77154,spring,-116.80222,33.7625
77155,spring,-116.80722,34.31444
77156,spring,-116.81083,34.68917
77157,spring,-116.81306,35.14389
77158,spring,-116.81361,33.58556
77159,spring,-116.815,33.15806
77160,spring,-116.81583,32.62944
77161,spring,-116.81611,32.98194
77162,spring,-116.82,33.66056
77163,spring,-116.82056,36.51194
77164,spring,-116.82111,33.75167
77165,spring,-116.82167,34.11778
77166,spring,-116.82222,33.77278
77167,spring,-116.8225,34.70611
77168,spring,-116.82361,33.82417
77169,spring,-116.82389,34.69361
77170,spring,-116.8275,36.44222
77171,spring,-116.82889,33.83806
77172,spring,-116.83056,33.365
77173,spring,-116.83056,34.31833
77174,spring,-116.83139,34.33417
77175,spring,-116.83222,35.5525
77176,spring,-116.83639,36.45778
77177,spring,-116.83917,32.97056
77178,spring,-116.84917,34.97194
77179,spring,-116.8525,36.49333
77180,spring,-116.85306,34.29833
77181,spring,-116.85806,34.36278
77182,spring,-116.86472,36.20056
77183,spring,-116.86556,34.12333
77184,spring,-116.87,34.14972
77185,spring,-116.87667,34.38583
77186,spring,-116.87861,33.20361
77187,spring,-116.87944,36.24361
77188,spring,-116.87972,34.66083
77189,spring,-116.88333,36.53389
77190,spring,-116.88389,32.72194
77191,spring,-116.89167,34.64528
77192,spring,-116.89333,34.13
77193,spring,-116.90056,36.74528
77194,spring,-116.90306,33.00611
77195,spring,-116.90917,35.91111
77196,spring,-116.91111,33.43806
77197,spring,-116.92083,36.72222
77198,spring,-116.92583,36.67583
77199,spring,-116.92722,34.35861
77200,spring,-116.92722,36.67389
77201,spring,-116.9275,34.67306
77202,spring,-116.92806,34.1275
77203,spring,-116.92889,34.64639
77204,spring,-116.93028,34.13694
77205,spring,-116.93083,35.96694
77206,spring,-116.93528,36.78972
77207,spring,-116.9375,34.13861
77208,spring,-116.94,34.13556
77209,spring,-116.94194,35.65583
77210,spring,-116.95361,34.31222
77211,spring,-116.95444,34.20528
77212,spring,-116.955,34.29306
77213,spring,-116.96167,34.45694
77214,spring,-116.96694,36.74333
77215,spring,-116.96722,36.81306
77216,spring,-116.96778,32.99639
77217,spring,-116.96889,35.50722
77218,spring,-116.97,34.36361
77219,spring,-116.97056,32.72639
77220,spring,-116.97139,36.50944
77221,spring,-116.97389,34.29694
77222,spring,-116.98306,34.2925
77223,spring,-116.98444,35.97694
77224,spring,-116.98778,33.4725
77225,spring,-116.99111,36.50778
77226,spring,-116.99833,33.54889
77227,spring,-117.00889,35.91056
77228,spring,-117.01083,34.26417
77229,spring,-117.01111,33.15667
77230,spring,-117.01694,35.40139
77231,spring,-117.01806,35.91472
77232,spring,-117.01889,36.60472
77233,spring,-117.02,35.92361
77234,spring,-117.02833,36.01361
77235,spring,-117.02944,36.18583
77236,spring,-117.03111,36.78306
77237,spring,-117.03861,36.38778
77238,spring,-117.03889,34.31472
77239,spring,-117.03944,33.43917
77240,spring,-117.04167,34.32556
77241,spring,-117.04194,34.30972
77242,spring,-117.04556,34.32278
77243,spring,-117.04583,34.29556
77244,spring,-117.04639,34.26972
77245,spring,-117.0475,35.35722
77246,spring,-117.05361,34.33722
77247,spring,-117.05667,34.31333
77248,spring,-117.05833,35.91111
